,Course Name,Prereqs
2681,LTSP 150B,"['L' 'T' 'S' 'P' ' ' '5' '0' 'A' 'L' 'T' 'S' 'P' ' ' '5' '0' 'B' 'L' 'T'
 'S' 'P' ' ' '5' '0' 'C']"
2682,ECON 107,"['E' 'C' 'O' 'N' ' ' '2' 'E' 'C' 'O' 'N' ' ' '1' '0' '0' 'B' 'M' 'A' 'T'
 'H' ' ' '1' '0' 'C' 'M' 'A' 'T' 'H' ' ' '2' '0' 'C' 'M' 'A' 'T' 'H' ' '
 '3' '1' 'B' 'H']"
2684,POLI 28,['P' 'H' 'I' 'L' ' ' '2' '7' 'P' 'O' 'L' 'I' ' ' '2' '7']
2686,ECON 139,['E' 'C' 'O' 'N' ' ' '2' 'E' 'C' 'O' 'N' ' ' '1' '0' '0' 'B']
2687,CSE 4GS,['M' 'A' 'T' 'H' ' ' '1' '0' 'A' 'M' 'A' 'T' 'H' ' ' '2' '0' 'A']
2688,CSE 6GS,['M' 'A' 'T' 'H' ' ' '1' '0' 'A' 'M' 'A' 'T' 'H' ' ' '2' '0' 'A']
2691,HILA 145,"['C' 'A' 'T' ' ' '1' 'C' 'A' 'T' ' ' '2' 'C' 'A' 'T' ' ' '3' 'D' 'O' 'C'
 ' ' '1' 'D' 'O' 'C' ' ' '2' 'D' 'O' 'C' ' ' '3' 'H' 'I' 'L' 'D' ' ' '2'
 'A' 'H' 'I' 'L' 'D' ' ' '2' 'B' 'H' 'I' 'L' 'D' ' ' '2' 'C' 'H' 'I' 'L'
 'D' ' ' '7' 'A' 'H' 'I' 'L' 'D' ' ' '7' 'B' 'H' 'I' 'L' 'D' ' ' '7' 'C'
 'H' 'I' 'L' 'D' ' ' '1' '0' 'H' 'I' 'L' 'D' ' ' '1' '1' 'H' 'I' 'L' 'D'
 ' ' '1' '2' 'H' 'I' 'L' 'D' ' ' '1' '4' 'H' 'I' 'L' 'D' ' ' '3' '0' 'H'
 'U' 'M' ' ' '1' 'H' 'U' 'M' ' ' '2' 'H' 'U' 'M' ' ' '3' 'H' 'U' 'M' ' '
 '4' 'H' 'U' 'M' ' ' '5' 'M' 'C' 'W' 'P' ' ' '4' '0' 'M' 'C' 'W' 'P' ' '
 '4' '1' 'M' 'C' 'W' 'P' ' ' '5' '0' 'M' 'C' 'W' 'P' ' ' '1' '2' '5' 'M'
 'M' 'W' ' ' '1' '1' 'M' 'M' 'W' ' ' '1' '2' 'M' 'M' 'W' ' ' '1' '3' 'M'
 'M' 'W' ' ' '1' '4' 'M' 'M' 'W' ' ' '1' '5' 'M' 'M' 'W' ' ' '1' '2' '1'
 'M' 'M' 'W' ' ' '1' '2' '2' 'W' 'C' 'W' 'P' ' ' '1' '0' 'A' 'W' 'C' 'W'
 'P' ' ' '1' '0' 'B']"
2694,HIEU 143,"['C' 'A' 'T' ' ' '1' 'C' 'A' 'T' ' ' '2' 'C' 'A' 'T' ' ' '3' 'D' 'O' 'C'
 ' ' '1' 'D' 'O' 'C' ' ' '2' 'D' 'O' 'C' ' ' '3' 'H' 'I' 'L' 'D' ' ' '2'
 'A' 'H' 'I' 'L' 'D' ' ' '2' 'B' 'H' 'I' 'L' 'D' ' ' '2' 'C' 'H' 'I' 'L'
 'D' ' ' '7' 'A' 'H' 'I' 'L' 'D' ' ' '7' 'B' 'H' 'I' 'L' 'D' ' ' '7' 'C'
 'H' 'I' 'L' 'D' ' ' '1' '0' 'H' 'I' 'L' 'D' ' ' '1' '1' 'H' 'I' 'L' 'D'
 ' ' '1' '2' 'H' 'I' 'L' 'D' ' ' '1' '4' 'H' 'I' 'L' 'D' ' ' '3' '0' 'H'
 'U' 'M' ' ' '1' 'H' 'U' 'M' ' ' '2' 'H' 'U' 'M' ' ' '3' 'H' 'U' 'M' ' '
 '4' 'H' 'U' 'M' ' ' '5' 'M' 'C' 'W' 'P' ' ' '4' '0' 'M' 'C' 'W' 'P' ' '
 '4' '1' 'M' 'C' 'W' 'P' ' ' '5' '0' 'M' 'C' 'W' 'P' ' ' '1' '2' '5' 'M'
 'M' 'W' ' ' '1' '1' 'M' 'M' 'W' ' ' '1' '2' 'M' 'M' 'W' ' ' '1' '3' 'M'
 'M' 'W' ' ' '1' '4' 'M' 'M' 'W' ' ' '1' '5' 'M' 'M' 'W' ' ' '1' '2' '1'
 'M' 'M' 'W' ' ' '1' '2' '2' 'W' 'C' 'W' 'P' ' ' '1' '0' 'A' 'W' 'C' 'W'
 'P' ' ' '1' '0' 'B']"
2702,PHIL 28GS,['P' 'H' 'I' 'L' ' ' '2' '7' 'P' 'O' 'L' 'I' ' ' '2' '7']
2705,SIO 121GS,['S' 'I' 'O' ' ' '1' '0' 'S' 'I' 'O' ' ' '5' '0']
2714,CGS 187,['A' 'N' 'S' ... '1' '4' '9']
2715,COMM 101M,['C' 'O' 'M' 'M' ' ' '1' '0']
2718,CHEM 135,"['C' 'H' 'E' 'M' ' ' '1' '2' '6' 'C' 'H' 'E' 'M' ' ' '1' '2' '6' 'B' 'C'
 'H' 'E' 'M' ' ' '1' '3' '0' 'C' 'H' 'E' 'M' ' ' '1' '3' '3' 'M' 'A' 'T'
 'H' ' ' '2' '0' 'D']"
2720,COMM 137,"['C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0']"
2721,COMM 176,"['C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0']"
2722,CSE 163,['C' 'S' 'E' ' ' '1' '6' '7']
2723,ECON 167,['E' 'C' 'O' 'N' ' ' '1' 'E' 'C' 'O' 'N' ' ' '3']
2724,ECON 103,"['E' 'C' 'O' 'N' ' ' '1' '0' '2' 'E' 'C' 'O' 'N' ' ' '1' '1' '0' 'B' 'E'
 'C' 'O' 'N' ' ' '1' '7' '3' 'A']"
2726,ECON 174,['E' 'C' 'O' 'N' ' ' '1' '7' '3' 'A']
2737,LIAB 1F,['L' 'I' 'A' 'B' ' ' '1' 'E' 'L' 'I' 'A' 'B' ' ' '1' 'E' 'X']
2743,MUS 2JK,['M' 'U' 'S' ' ' '2' 'A' 'K' 'M' 'U' 'S' ' ' '2' 'B' 'K']
2745,MGT 149,['M' 'G' 'T' ' ' '1' '3' '1' 'B']
2747,MUS 107,['M' 'U' 'S' ' ' '1' '2' '0' 'C']
2751,SE 165,['M' 'A' 'E' ' ' '1' '3' '0' 'C' 'S' 'E' ' ' '1' '0' '1' 'C']
2758,SE 184,['S' 'E' ' ' '1' '8' '1']
2759,TDPW 104,['T' 'D' 'P' 'W' ' ' '1' 'T' 'H' 'P' 'W' ' ' '1']
2761,SIO 152,['S' 'I' 'O' ' ' '5' '0' 'S' 'I' 'O' ' ' '1' '2' '0']
2768,VIS 151,['V' 'I' 'S' ' ' '8' '4']
2769,VIS 182,"['V' 'I' 'S' ' ' '1' '7' '4' 'V' 'I' 'S' ' ' '1' '6' '4' 'V' 'I' 'S' ' '
 '1' '6' '5' 'V' 'I' 'S' ' ' '1' '7' '1' 'V' 'I' 'S' ' ' '1' '7' '5' 'V'
 'I' 'S' ' ' '1' '7' '6' 'V' 'I' 'S' ' ' '1' '7' '7' 'V' 'I' 'S' ' ' '1'
 '7' '8' 'V' 'I' 'S' ' ' '1' '6' '4' 'V' 'I' 'S' ' ' '1' '6' '5' 'V' 'I'
 'S' ' ' '1' '7' '1' 'V' 'I' 'S' ' ' '1' '7' '5' 'V' 'I' 'S' ' ' '1' '7'
 '6' 'V' 'I' 'S' ' ' '1' '7' '7' 'V' 'I' 'S' ' ' '1' '7' '8']"
2777,BENG 128B,['B' 'E' 'N' 'G' ' ' '1' '2' '8' 'A']
2778,CHEM 111,['C' 'H' 'E' 'M' ' ' '6' 'C' 'C' 'H' 'E' 'M' ' ' '6' 'C' 'H']
2779,COMM 168,"['C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0']"
2780,COMM 180,"['C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0']"
2781,COGS 118D,"['M' 'A' 'T' 'H' ' ' '1' '8' 'M' 'A' 'T' 'H' ' ' '3' '1' 'A' 'H' 'M' 'A'
 'T' 'H' ' ' '1' '8' '0' 'A' 'C' 'O' 'G' 'S' ' ' '1' '0' '8' 'C' 'O' 'G'
 'S' ' ' '1' '0' '9']"
2782,COMM 120N,"['C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0']"
2783,BENG 169B,['B' 'E' 'N' 'G' ' ' '1' '6' '9' 'A']
2784,CHEM 105B,['C' 'H' 'E' 'M' ' ' '1' '0' '5' 'A']
2786,ECE 184,['E' 'C' 'E' ' ' '1' '8' '2']
2792,CSE 160,['C' 'S' 'E' ' ' '1' '0' '0' 'M' 'A' 'T' 'H' ' ' '1' '7' '6']
2798,LTFR 123,['L' 'T' 'F' 'R' ' ' '1' '1' '5' 'L' 'T' 'F' 'R' ' ' '1' '1' '6']
2800,LTSP 2C,['L' 'T' 'S' 'P' ' ' '2' 'B']
2803,MUS 103B,['M' 'U' 'S' ' ' '1' '0' '3' 'A']
2807,PHYS 111,"['M' 'A' 'T' 'H' ' ' '2' '0' 'A' 'M' 'A' 'T' 'H' ' ' '2' '0' 'B' 'M' 'A'
 'T' 'H' ' ' '2' '0' 'C' 'M' 'A' 'T' 'H' ' ' '3' '1' 'B' 'H' 'M' 'A' 'T'
 'H' ' ' '2' '0' 'D' 'M' 'A' 'T' 'H' ' ' '2' '0' 'E' 'M' 'A' 'T' 'H' ' '
 '3' '1' 'C' 'H' 'P' 'H' 'Y' 'S' ' ' '2' 'A' 'P' 'H' 'Y' 'S' ' ' '4' 'A'
 'P' 'H' 'Y' 'S' ' ' '2' 'B' 'P' 'H' 'Y' 'S' ' ' '4' 'C' 'P' 'H' 'Y' 'S'
 ' ' '2' 'C' 'P' 'H' 'Y' 'S' ' ' '4' 'B']"
2811,SIO 147,['B' 'I' 'L' 'D' ' ' '3']
2813,PSYC 150,"['C' 'O' 'G' 'S' ' ' '1' '0' '1' 'A' 'C' 'O' 'G' 'S' ' ' '1' '0' '7' 'C'
 'P' 'S' 'Y' 'C' ' ' '1' '0' '2' 'P' 'S' 'Y' 'C' ' ' '1' '0' '8']"
2829,BENG 128A,['B' 'E' 'N' 'G' ' ' '1' '8' '7' 'A']
2832,BIEB 100,"['B' 'I' 'L' 'D' ' ' '3' 'M' 'A' 'T' 'H' ' ' '1' '0' 'A' 'M' 'A' 'T' 'H'
 ' ' '2' '0' 'A' 'M' 'A' 'T' 'H' ' ' '1' '0' 'B' 'M' 'A' 'T' 'H' ' ' '2'
 '0' 'B']"
2836,COGS 175,['C' 'O' 'G' 'S' ' ' '1' '0' '1' 'A' 'C' 'O' 'G' 'S' ' ' '1' '0' '7' 'A']
2849,MATH 181C,['M' 'A' 'T' 'H' ' ' '1' '8' '1' 'B']
2851,MUS 102,['M' 'U' 'S' ' ' '1' '0' '1' 'B']
2853,PSYC 171,"['B' 'I' 'L' 'D' ' ' '1' '2' 'C' 'O' 'G' 'S' ' ' '1' '7' 'C' 'O' 'G' 'S'
 ' ' '1' '0' '7' 'B' 'P' 'S' 'Y' 'C' ' ' '2' 'P' 'S' 'Y' 'C' ' ' '1' '0'
 '6' 'P' 'S' 'Y' 'C' ' ' '1' '8' '1' 'P' 'S' 'Y' 'C' ' ' '1' '8' '1' 'G'
 'S']"
2858,BICD 101,['B' 'I' 'L' 'D' ' ' '1']
2865,CSE 136,['C' 'S' 'E' ' ' '1' '3' '5']
2878,ETHN 135B,"['L' 'T' 'S' 'P' ' ' '5' '0' 'A' 'L' 'T' 'S' 'P' ' ' '5' '0' 'B' 'L' 'T'
 'S' 'P' ' ' '5' '0' 'C']"
2896,BIEB 176,['B' 'I' 'L' 'D' ' ' '3']
2897,CHIN 100CM,['C' 'H' 'I' 'N' ' ' '1' '0' '0' 'B' 'M' 'C' 'H' 'I' 'N' ' ' '1' '1' '2']
2898,CHEM 141,"['C' 'H' 'E' 'M' ' ' '4' '0' 'A' 'C' 'H' 'E' 'M' ' ' '4' '0' 'A' 'H' 'C'
 'H' 'E' 'M' ' ' '1' '4' '0' 'A' 'C' 'H' 'E' 'M' ' ' '1' '4' '0' 'A' 'H']"
2899,ECON 162,['E' 'C' 'O' 'N' ' ' '1' 'E' 'C' 'O' 'N' ' ' '3']
2900,BIMM 185,"['B' 'E' 'N' 'G' ' ' '1' '8' '1' 'B' 'E' 'N' 'G' ' ' '1' '8' '2' 'B' 'E'
 'N' 'G' ' ' '1' '8' '3' 'B' 'E' 'N' 'G' ' ' '1' '8' '4' 'B' 'I' 'M' 'M'
 ' ' '1' '8' '1' 'B' 'I' 'M' 'M' ' ' '1' '8' '2' 'B' 'I' 'M' 'M' ' ' '1'
 '8' '4' 'C' 'S' 'E' ' ' '1' '8' '1' 'C' 'S' 'E' ' ' '1' '8' '2' 'B' 'E'
 'N' 'G' ' ' '1' '8' '1' 'B' 'E' 'N' 'G' ' ' '1' '8' '2' 'B' 'E' 'N' 'G'
 ' ' '1' '8' '3' 'B' 'I' 'M' 'M' ' ' '1' '8' '1' 'B' 'I' 'M' 'M' ' ' '1'
 '8' '2' 'B' 'I' 'M' 'M' ' ' '1' '8' '4' 'C' 'S' 'E' ' ' '1' '8' '1' 'C'
 'S' 'E' ' ' '1' '8' '2' 'C' 'S' 'E' ' ' '1' '8' '4' 'B' 'E' 'N' 'G' ' '
 '1' '8' '1' 'B' 'E' 'N' 'G' ' ' '1' '8' '2' 'B' 'E' 'N' 'G' ' ' '1' '8'
 '3' 'B' 'E' 'N' 'G' ' ' '1' '8' '4' 'B' 'I' 'M' 'M' ' ' '1' '8' '1' 'B'
 'I' 'M' 'M' ' ' '1' '8' '2' 'C' 'S' 'E' ' ' '1' '8' '1' 'C' 'S' 'E' ' '
 '1' '8' '2' 'C' 'S' 'E' ' ' '1' '8' '4' 'B' 'E' 'N' 'G' ' ' '1' '8' '1'
 'B' 'E' 'N' 'G' ' ' '1' '8' '2' 'B' 'E' 'N' 'G' ' ' '1' '8' '4' 'B' 'I'
 'M' 'M' ' ' '1' '8' '1' 'B' 'I' 'M' 'M' ' ' '1' '8' '2' 'B' 'I' 'M' 'M'
 ' ' '1' '8' '4' 'C' 'S' 'E' ' ' '1' '8' '1' 'C' 'S' 'E' ' ' '1' '8' '2'
 'C' 'S' 'E' ' ' '1' '8' '4' 'B' 'E' 'N' 'G' ' ' '1' '8' '1' 'B' 'E' 'N'
 'G' ' ' '1' '8' '2' 'B' 'E' 'N' 'G' ' ' '1' '8' '3' 'B' 'E' 'N' 'G' ' '
 '1' '8' '4' 'B' 'I' 'M' 'M' ' ' '1' '8' '1' 'B' 'I' 'M' 'M' ' ' '1' '8'
 '2' 'B' 'I' 'M' 'M' ' ' '1' '8' '4' 'C' 'S' 'E' ' ' '1' '8' '1' 'C' 'S'
 'E' ' ' '1' '8' '4' 'B' 'E' 'N' 'G' ' ' '1' '8' '1' 'B' 'E' 'N' 'G' ' '
 '1' '8' '3' 'B' 'E' 'N' 'G' ' ' '1' '8' '4' 'B' 'I' 'M' 'M' ' ' '1' '8'
 '1' 'B' 'I' 'M' 'M' ' ' '1' '8' '2' 'B' 'I' 'M' 'M' ' ' '1' '8' '4' 'C'
 'S' 'E' ' ' '1' '8' '1' 'C' 'S' 'E' ' ' '1' '8' '2' 'C' 'S' 'E' ' ' '1'
 '8' '4' 'B' 'E' 'N' 'G' ' ' '1' '8' '1' 'B' 'E' 'N' 'G' ' ' '1' '8' '2'
 'B' 'E' 'N' 'G' ' ' '1' '8' '3' 'B' 'E' 'N' 'G' ' ' '1' '8' '4' 'B' 'I'
 'M' 'M' ' ' '1' '8' '1' 'B' 'I' 'M' 'M' ' ' '1' '8' '4' 'C' 'S' 'E' ' '
 '1' '8' '1' 'C' 'S' 'E' ' ' '1' '8' '2' 'C' 'S' 'E' ' ' '1' '8' '4' 'B'
 'E' 'N' 'G' ' ' '1' '8' '1' 'B' 'E' 'N' 'G' ' ' '1' '8' '2' 'B' 'E' 'N'
 'G' ' ' '1' '8' '3' 'B' 'E' 'N' 'G' ' ' '1' '8' '4' 'B' 'I' 'M' 'M' ' '
 '1' '8' '1' 'B' 'I' 'M' 'M' ' ' '1' '8' '2' 'B' 'I' 'M' 'M' ' ' '1' '8'
 '4' 'C' 'S' 'E' ' ' '1' '8' '2' 'C' 'S' 'E' ' ' '1' '8' '4' 'B' 'E' 'N'
 'G' ' ' '1' '8' '2' 'B' 'E' 'N' 'G' ' ' '1' '8' '3' 'B' 'E' 'N' 'G' ' '
 '1' '8' '4' 'B' 'I' 'M' 'M' ' ' '1' '8' '1' 'B' 'I' 'M' 'M' ' ' '1' '8'
 '2' 'B' 'I' 'M' 'M' ' ' '1' '8' '4' 'C' 'S' 'E' ' ' '1' '8' '1' 'C' 'S'
 'E' ' ' '1' '8' '2' 'C' 'S' 'E' ' ' '1' '8' '4' 'B' 'E' 'N' 'G' ' ' '1'
 '8' '1' 'B' 'E' 'N' 'G' ' ' '1' '8' '2' 'B' 'E' 'N' 'G' ' ' '1' '8' '3'
 'B' 'E' 'N' 'G' ' ' '1' '8' '4' 'B' 'I' 'M' 'M' ' ' '1' '8' '2' 'B' 'I'
 'M' 'M' ' ' '1' '8' '4' 'C' 'S' 'E' ' ' '1' '8' '1' 'C' 'S' 'E' ' ' '1'
 '8' '2' 'C' 'S' 'E' ' ' '1' '8' '4']"
2901,COMM 114N,['C' 'O' 'M' 'M' ' ' '1' '0']
2902,ECON 182,['E' 'C' 'O' 'N' ' ' '1' '0' '0' 'C']
2914,FMPH 180C,['F' 'M' 'P' 'H' ' ' '1' '8' '0' 'B']
2919,HIEA 151,"['C' 'A' 'T' ' ' '1' 'C' 'A' 'T' ' ' '2' 'C' 'A' 'T' ' ' '3' 'D' 'O' 'C'
 ' ' '1' 'D' 'O' 'C' ' ' '2' 'D' 'O' 'C' ' ' '3' 'H' 'I' 'L' 'D' ' ' '2'
 'A' 'H' 'I' 'L' 'D' ' ' '2' 'B' 'H' 'I' 'L' 'D' ' ' '2' 'C' 'H' 'I' 'L'
 'D' ' ' '7' 'A' 'H' 'I' 'L' 'D' ' ' '7' 'B' 'H' 'I' 'L' 'D' ' ' '7' 'C'
 'H' 'I' 'L' 'D' ' ' '1' '0' 'H' 'I' 'L' 'D' ' ' '1' '1' 'H' 'I' 'L' 'D'
 ' ' '1' '2' 'H' 'I' 'L' 'D' ' ' '1' '4' 'H' 'I' 'L' 'D' ' ' '3' '0' 'H'
 'U' 'M' ' ' '1' 'H' 'U' 'M' ' ' '2' 'H' 'U' 'M' ' ' '3' 'H' 'U' 'M' ' '
 '4' 'H' 'U' 'M' ' ' '5' 'M' 'C' 'W' 'P' ' ' '4' '0' 'M' 'C' 'W' 'P' ' '
 '4' '1' 'M' 'C' 'W' 'P' ' ' '5' '0' 'M' 'C' 'W' 'P' ' ' '1' '2' '5' 'M'
 'M' 'W' ' ' '1' '1' 'M' 'M' 'W' ' ' '1' '2' 'M' 'M' 'W' ' ' '1' '3' 'M'
 'M' 'W' ' ' '1' '4' 'M' 'M' 'W' ' ' '1' '5' 'M' 'M' 'W' ' ' '1' '2' '1'
 'M' 'M' 'W' ' ' '1' '2' '2' 'W' 'C' 'W' 'P' ' ' '1' '0' 'A' 'W' 'C' 'W'
 'P' ' ' '1' '0' 'B']"
2920,HIEU 145,"['C' 'A' 'T' ' ' '1' 'C' 'A' 'T' ' ' '2' 'C' 'A' 'T' ' ' '3' 'D' 'O' 'C'
 ' ' '1' 'D' 'O' 'C' ' ' '2' 'D' 'O' 'C' ' ' '3' 'H' 'I' 'L' 'D' ' ' '2'
 'A' 'H' 'I' 'L' 'D' ' ' '2' 'B' 'H' 'I' 'L' 'D' ' ' '2' 'C' 'H' 'I' 'L'
 'D' ' ' '7' 'A' 'H' 'I' 'L' 'D' ' ' '7' 'B' 'H' 'I' 'L' 'D' ' ' '7' 'C'
 'H' 'I' 'L' 'D' ' ' '1' '0' 'H' 'I' 'L' 'D' ' ' '1' '1' 'H' 'I' 'L' 'D'
 ' ' '1' '2' 'H' 'I' 'L' 'D' ' ' '1' '4' 'H' 'I' 'L' 'D' ' ' '3' '0' 'H'
 'U' 'M' ' ' '1' 'H' 'U' 'M' ' ' '2' 'H' 'U' 'M' ' ' '3' 'H' 'U' 'M' ' '
 '4' 'H' 'U' 'M' ' ' '5' 'M' 'C' 'W' 'P' ' ' '4' '0' 'M' 'C' 'W' 'P' ' '
 '4' '1' 'M' 'C' 'W' 'P' ' ' '5' '0' 'M' 'C' 'W' 'P' ' ' '1' '2' '5' 'M'
 'M' 'W' ' ' '1' '1' 'M' 'M' 'W' ' ' '1' '2' 'M' 'M' 'W' ' ' '1' '3' 'M'
 'M' 'W' ' ' '1' '4' 'M' 'M' 'W' ' ' '1' '5' 'M' 'M' 'W' ' ' '2' '1' 'M'
 'M' 'W' ' ' '2' '2' 'W' 'C' 'W' 'P' ' ' '1' '0' 'A' 'W' 'C' 'W' 'P' ' '
 '1' '0' 'B']"
2928,LTIT 161,['L' 'T' 'I' 'T' ' ' '1' '0' '0']
2933,MGT 143,['M' 'G' 'T' ' ' '1' '3' '1' 'B']
2937,LTWR 104B,['L' 'T' 'W' 'R' ' ' '1' '0' '4' 'A']
2942,SIO 173,['M' 'A' 'T' 'H' ' ' '2' '0' 'E' 'P' 'H' 'Y' 'S' ' ' '2' 'C']
2947,SOCI 107,['S' 'O' 'C' 'I' ' ' '6' '0' 'S' 'O' 'C' 'L' ' ' '6' '0']
2955,VIS 129A,['V' 'I' 'S' ' ' '1' '1' '2']
2957,BENG 127B,['B' 'E' 'N' 'G' ' ' '1' '2' '7' 'A']
2958,BICD 130,"['B' 'I' 'C' 'D' ' ' '1' '0' '0' 'B' 'I' 'B' 'C' ' ' '1' '0' '0' 'B' 'I'
 'B' 'C' ' ' '1' '0' '2' 'C' 'H' 'E' 'M' ' ' '1' '1' '4' 'A' 'C' 'H' 'E'
 'M' ' ' '1' '1' '4' 'B']"
2961,COMM 102P,"['C' 'O' 'M' 'M' ' ' '1' '0' 'C' 'O' 'G' 'N' ' ' '2' '2' 'C' 'O' 'M' 'M'
 ' ' '1' '0' '1' 'V' 'I' 'S' ' ' '7' '0' 'N']"
2962,CGS 165,['A' 'N' 'S' ... '1' '4' '9']
2966,ETHN 100H,['E' 'T' 'H' 'N' ' ' '1' '0' '0' 'A' 'E' 'T' 'H' 'N' ' ' '1' '0' '0' 'B']
2970,ETHN 165,['A' 'N' 'S' ... '1' '4' '9']
2978,LTLA 102,['L' 'T' 'L' 'A' ' ' '1' 'L' 'T' 'L' 'A' ' ' '2' 'L' 'T' 'L' 'A' ' ' '3']
2987,LTSP 166,"['L' 'T' 'S' 'P' ' ' '5' '0' 'A' 'L' 'T' 'S' 'P' ' ' '5' '0' 'B' 'L' 'T'
 'S' 'P' ' ' '5' '0' 'C']"
2996,SIO 129,['C' 'H' 'E' 'M' ' ' '1' '4' '0' 'C']
2999,SIO 144,"['S' 'I' 'O' ' ' '5' '0' 'S' 'I' 'O' ' ' '1' '0' '2' 'S' 'I' 'O' ' ' '1'
 '2' '0']"
3015,COMM 111F,['C' 'O' 'M' 'M' ' ' '1' '0']
3016,COMM 114G,['C' 'O' 'M' 'M' ' ' '1' '0']
3017,COMM 120P,"['C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0']"
3019,ETHN 154,"['C' 'A' 'T' ' ' '1' 'C' 'A' 'T' ' ' '2' 'C' 'A' 'T' ' ' '3' 'D' 'O' 'C'
 ' ' '1' 'D' 'O' 'C' ' ' '2' 'D' 'O' 'C' ' ' '3' 'H' 'I' 'L' 'D' ' ' '2'
 'A' 'H' 'I' 'L' 'D' ' ' '2' 'B' 'H' 'I' 'L' 'D' ' ' '2' 'C' 'H' 'I' 'L'
 'D' ' ' '7' 'A' 'H' 'I' 'L' 'D' ' ' '7' 'B' 'H' 'I' 'L' 'D' ' ' '7' 'C'
 'H' 'I' 'L' 'D' ' ' '1' '0' 'H' 'I' 'L' 'D' ' ' '1' '1' 'H' 'I' 'L' 'D'
 ' ' '1' '2' 'H' 'I' 'L' 'D' ' ' '1' '4' 'H' 'I' 'L' 'D' ' ' '3' '0' 'H'
 'U' 'M' ' ' '1' 'H' 'U' 'M' ' ' '2' 'H' 'U' 'M' ' ' '3' 'H' 'U' 'M' ' '
 '4' 'H' 'U' 'M' ' ' '5' 'M' 'C' 'W' 'P' ' ' '4' '0' 'M' 'C' 'W' 'P' ' '
 '4' '1' 'M' 'C' 'W' 'P' ' ' '5' '0' 'M' 'C' 'W' 'P' ' ' '1' '2' '5' 'M'
 'M' 'W' ' ' '1' '1' 'M' 'M' 'W' ' ' '1' '2' 'M' 'M' 'W' ' ' '1' '3' 'M'
 'M' 'W' ' ' '1' '4' 'M' 'M' 'W' ' ' '1' '2' '1' 'M' 'M' 'W' ' ' '1' '2'
 '2' 'W' 'C' 'W' 'P' ' ' '1' '0' 'A' 'W' 'C' 'W' 'P' ' ' '1' '0' 'B']"
3020,ENG 100A,"['C' 'A' 'T' ' ' '2' 'D' 'O' 'C' ' ' '2' 'H' 'U' 'M' ' ' '2' 'M' 'C' 'W'
 'P' ' ' '5' '0' 'M' 'M' 'W' ' ' '2' 'W' 'C' 'W' 'P' ' ' '1' '0' 'B']"
3032,LTWR 121,['L' 'T' 'W' 'R' ' ' '8' 'C']
3033,LTSP 137,"['L' 'T' 'S' 'P' ' ' '5' '0' 'A' 'L' 'T' 'S' 'P' ' ' '5' '0' 'B' 'L' 'T'
 'S' 'P' ' ' '5' '0' 'C']"
